genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
egfr	F	R	oly	2X	19	750x565	0.0077	 -0.04707324	 -0.11811666	 -0.22129622	 -0.02943916	 -0.23733936	  0.01656526	 -0.15295364	  0.09051442	  0.11528356	  0.06206797	  0.19215999	  0.05288955	  0.01889558	 -0.05708053	  0.00609934	 -0.01741327	  0.08565838	  0.00066520	  0.08405693	  0.01757030	  0.15066067	  0.02280139	  0.16309096	 -0.00487790	  0.19325661	 -0.01131380	  0.18357862	 -0.06358777	  0.14957258	 -0.10020493	  0.10266758	 -0.12277537	  0.05186068	 -0.12945684	  0.00211836	 -0.12636112	 -0.09122434	 -0.10782560	 -0.14024141	 -0.09081329	 -0.18427122	 -0.06578360	 -0.23344990	 -0.00796741	 -0.22032668	  0.05167542	 -0.18982648	  0.07525731	 -0.10559020	  0.09882855	 -0.05907319	  0.09948195	 -0.00991682	  0.09490013	  0.05277750	  0.08456041	  0.14932911	  0.03776757	  0.19229266	  0.03043597	 -0.01727799	 -0.08363971	  0.06232570	 -0.03795601	  0.11196678	 -0.02146810	 -0.14808997	 -0.02183014	 -0.07127942	 -0.01723755	  0.04623198	 -0.00931603	  0.13800635	  0.00519277	 -0.17885471	  0.02881253	 -0.12173648	  0.03083113	 -0.05561170	  0.02984829	  0.01589903	  0.02704729	  0.11400239	  0.01954789	 -0.10047240	  0.07470768	 -0.04623441	  0.06721103	  0.01495080	  0.05727072	  0.07485100	  0.04282796	  0.15068973	  0.06328628	  0.00985693	 -0.03810018	4.490480281
egfr	F	R	oly	2X	20	750x565	0.0077	 -0.04788204	 -0.11471505	 -0.22363711	 -0.03121420	 -0.23929303	  0.01549766	 -0.15312748	  0.08919610	  0.11855517	  0.06079651	  0.18962486	  0.05150606	  0.02053153	 -0.05489921	  0.00659919	 -0.01659592	  0.08590592	  0.00020454	  0.08388087	  0.01839072	  0.15319680	  0.02216037	  0.16567342	 -0.00643231	  0.19451014	 -0.01462539	  0.18245068	 -0.06353898	  0.14788898	 -0.09932198	  0.10101864	 -0.12035883	  0.05084789	 -0.12516400	  0.00173721	 -0.12193576	 -0.09148443	 -0.10620721	 -0.14094250	 -0.09116471	 -0.18585719	 -0.06739483	 -0.23606838	 -0.00884164	 -0.22035616	  0.05148528	 -0.18967922	  0.07438294	 -0.10600328	  0.09746007	 -0.05976411	  0.09829575	 -0.01080243	  0.09403002	  0.05176040	  0.08429430	  0.14855128	  0.03864749	  0.19129992	  0.02883102	 -0.01744712	 -0.08016310	  0.06471251	 -0.03654307	  0.11532930	 -0.02088977	 -0.14957100	 -0.02297636	 -0.07257723	 -0.01717070	  0.04491754	 -0.00954796	  0.13710789	  0.00342335	 -0.17959131	  0.02713249	 -0.12214797	  0.03021343	 -0.05557938	  0.02963452	  0.01642626	  0.02730889	  0.11478608	  0.02025248	 -0.09900797	  0.07482508	 -0.04450384	  0.06653092	  0.01709940	  0.05634503	  0.07761351	  0.04246044	  0.15164860	  0.06284560	  0.01164918	 -0.03645007	4.2754635844
egfr	F	R	oly	2X	21	750x565	0.0077	 -0.04959393	 -0.11467687	 -0.22302202	 -0.02809908	 -0.23746416	  0.01791925	 -0.15924507	  0.08532219	  0.11732791	  0.06123616	  0.19476262	  0.05102934	  0.01615957	 -0.05468602	  0.00387743	 -0.01698509	  0.08777266	  0.00066699	  0.08548806	  0.01815286	  0.15232678	  0.02145743	  0.16521957	 -0.00536886	  0.19604663	 -0.01213005	  0.18177637	 -0.06292104	  0.14917452	 -0.10037813	  0.10188846	 -0.12127281	  0.05156130	 -0.12601753	  0.00243312	 -0.12281046	 -0.09048942	 -0.10592039	 -0.13948333	 -0.09005824	 -0.18377888	 -0.06602531	 -0.23391909	 -0.00876259	 -0.21914409	  0.05087090	 -0.18830067	  0.07310325	 -0.10507033	  0.09583325	 -0.05900476	  0.09698722	 -0.01011568	  0.09316633	  0.05241661	  0.08381224	  0.14904814	  0.03827196	  0.19523519	  0.02778368	 -0.02004691	 -0.07971093	  0.06180997	 -0.03646301	  0.11248887	 -0.02108890	 -0.14979979	 -0.02067652	 -0.07220918	 -0.01623032	  0.04662363	 -0.00916500	  0.13960245	  0.00496825	 -0.17773620	  0.02679438	 -0.12062733	  0.02923097	 -0.05436964	  0.02918895	  0.01732240	  0.02723888	  0.11512649	  0.01924044	 -0.10404494	  0.07353957	 -0.04861880	  0.06637204	  0.01411852	  0.05699278	  0.07547828	  0.04264967	  0.15357346	  0.06429813	  0.00742521	 -0.03667996	4.8292202042
egfr	F	R	oly	2X	22	750x565	0.0077	 -0.04654410	 -0.11549340	 -0.22409222	 -0.03024258	 -0.24007638	  0.01802050	 -0.15413892	  0.08890257	  0.11714952	  0.06045397	  0.18698786	  0.05210895	  0.02065236	 -0.05439195	  0.01064690	 -0.01716172	  0.08675766	 -0.00042302	  0.08498326	  0.01646654	  0.15241930	  0.02140484	  0.16493753	 -0.00508412	  0.19710960	 -0.01281334	  0.18152755	 -0.06305716	  0.14792116	 -0.09975377	  0.10076589	 -0.12045422	  0.05052817	 -0.12520446	  0.00135843	 -0.12213186	 -0.09207547	 -0.10685999	 -0.14148805	 -0.09141118	 -0.18613322	 -0.06723246	 -0.23606441	 -0.00902689	 -0.22254616	  0.05228954	 -0.19125223	  0.07532794	 -0.10678058	  0.09591941	 -0.06061799	  0.09636793	 -0.01164125	  0.09255670	  0.05101391	  0.08361995	  0.14789224	  0.03835412	  0.19064664	  0.02864102	 -0.01784575	 -0.07931211	  0.06438665	 -0.03604281	  0.11470154	 -0.02031423	 -0.14925074	 -0.02058291	 -0.07183523	 -0.01578683	  0.04645469	 -0.01071565	  0.13838581	  0.00424935	 -0.17889563	  0.02660788	 -0.12133929	  0.02976350	 -0.05453384	  0.02915814	  0.01771436	  0.02643643	  0.11574954	  0.01876880	 -0.09810612	  0.07590408	 -0.04386936	  0.06619946	  0.01771570	  0.05594914	  0.07822429	  0.04204346	  0.14985798	  0.06457964	  0.01263839	 -0.03659718	4.1678865196
egfr	F	R	oly	2X	23	750x565	0.0077	 -0.05457855	 -0.11640058	 -0.22487340	 -0.03197801	 -0.23676379	  0.01596374	 -0.15318186	  0.08820964	  0.11727790	  0.06248258	  0.18788434	  0.05609755	  0.01725674	 -0.05361520	  0.00782004	 -0.01704753	  0.08176077	  0.00012117	  0.07897328	  0.02045834	  0.15138622	  0.02198679	  0.17928082	 -0.00013955	  0.19261958	 -0.01771549	  0.17806821	 -0.06401988	  0.14821661	 -0.10248843	  0.10040114	 -0.12235881	  0.05015906	 -0.12916762	  0.00070513	 -0.12666761	 -0.09154647	 -0.10621323	 -0.14014274	 -0.08917304	 -0.18542167	 -0.06688582	 -0.23518885	 -0.00790378	 -0.21899330	  0.05180597	 -0.18822369	  0.07432344	 -0.10471223	  0.09646667	 -0.05859607	  0.09714045	 -0.00960314	  0.09460362	  0.05313460	  0.08600714	  0.14798164	  0.03552552	  0.18985034	  0.03091340	 -0.02223911	 -0.07892293	  0.06850342	 -0.03574060	  0.12361356	 -0.01874758	 -0.15108076	 -0.02273182	 -0.07397501	 -0.01646369	  0.04396851	 -0.00908602	  0.13680978	  0.00450443	 -0.17736700	  0.02683892	 -0.12074253	  0.02818181	 -0.05508973	  0.02796985	  0.01589663	  0.02758987	  0.11252076	  0.02063456	 -0.09724168	  0.07127222	 -0.04260045	  0.06554046	  0.01881644	  0.05588947	  0.07906350	  0.04203637	  0.15010639	  0.06688330	  0.01008662	 -0.03598005	4.4302268833
egfr	F	R	oly	2X	24	750x565	0.0077	 -0.04633936	 -0.11608509	 -0.22244362	 -0.03103360	 -0.23793374	  0.01913959	 -0.15619476	  0.08865918	  0.11385051	  0.06239073	  0.19190350	  0.05219381	  0.02005382	 -0.05430013	  0.00690917	 -0.01714732	  0.08336938	 -0.00055779	  0.08128599	  0.01761631	  0.15368933	  0.02070319	  0.16374768	 -0.00527893	  0.19617115	 -0.01445634	  0.18306292	 -0.06384971	  0.14940427	 -0.10073647	  0.10225598	 -0.12259550	  0.05159085	 -0.12755240	  0.00223079	 -0.12388953	 -0.09100434	 -0.10647440	 -0.14020787	 -0.09052553	 -0.18482072	 -0.06654694	 -0.23508886	 -0.00877305	 -0.22021061	  0.05127789	 -0.18973111	  0.07471154	 -0.10560957	  0.09755625	 -0.05922936	  0.09809623	 -0.01015394	  0.09364311	  0.05251345	  0.08363470	  0.14870504	  0.03652513	  0.19326643	  0.03090825	 -0.01796335	 -0.07995458	  0.06332046	 -0.03649502	  0.11313574	 -0.02068664	 -0.14898695	 -0.02136141	 -0.07172829	 -0.01631524	  0.04625226	 -0.00940338	  0.13857533	  0.00484469	 -0.17819586	  0.02724603	 -0.12129471	  0.02992627	 -0.05524467	  0.02984585	  0.01620364	  0.02729679	  0.11360235	  0.01927443	 -0.10141153	  0.07530067	 -0.04628464	  0.06682979	  0.01603802	  0.05624150	  0.07726615	  0.04207049	  0.15017905	  0.06451672	  0.01149460	 -0.03643015	4.5048544764
egfr	F	R	oly	2X	25	750x565	0.0077	 -0.05522512	 -0.11556461	 -0.22055647	 -0.03129901	 -0.23963223	  0.01425323	 -0.15909066	  0.08531446	  0.11792697	  0.06070719	  0.18999020	  0.05106143	  0.02052768	 -0.05223291	  0.00938953	 -0.01557048	  0.08586801	  0.00081609	  0.08598588	  0.01801982	  0.15615288	  0.02067246	  0.16632994	 -0.00574295	  0.19459087	 -0.01383107	  0.18088062	 -0.06351519	  0.14790613	 -0.10085372	  0.10020921	 -0.12031464	  0.05013855	 -0.12654311	  0.00088724	 -0.12490277	 -0.09159605	 -0.10598659	 -0.13977578	 -0.08837769	 -0.18352141	 -0.06409614	 -0.23537105	 -0.00883112	 -0.21968958	  0.05106782	 -0.18878813	  0.07302814	 -0.10574890	  0.09565251	 -0.05976582	  0.09716842	 -0.01088271	  0.09397849	  0.05169706	  0.08518479	  0.14761934	  0.03762924	  0.19163241	  0.02789803	 -0.02105550	 -0.08188047	  0.06262743	 -0.03570389	  0.11468579	 -0.02084235	 -0.14699778	 -0.02128335	 -0.07027589	 -0.01521678	  0.04681192	 -0.00852239	  0.13857876	  0.00453635	 -0.18038008	  0.02663773	 -0.12239603	  0.02945172	 -0.05514823	  0.02989706	  0.01762568	  0.02787040	  0.11738278	  0.01962890	 -0.10281949	  0.07399879	 -0.04673541	  0.06662067	  0.01670121	  0.05690032	  0.07902627	  0.04327711	  0.15196002	  0.06457413	  0.01231992	 -0.03473407	4.7372811263
egfr	F	R	oly	2X	26	750x565	0.0077	 -0.04659278	 -0.11721499	 -0.22187103	 -0.02983469	 -0.23598520	  0.01580729	 -0.15778230	  0.08784615	  0.11323418	  0.06435548	  0.19059890	  0.05206475	  0.01547238	 -0.05778841	  0.00751407	 -0.01677276	  0.08582415	 -0.00044458	  0.08347843	  0.01809712	  0.15146961	  0.02106969	  0.16498786	 -0.00591448	  0.19576584	 -0.01372470	  0.18139894	 -0.06282389	  0.15058983	 -0.10200087	  0.10266603	 -0.12363682	  0.05178166	 -0.12839878	  0.00227482	 -0.12520586	 -0.09086469	 -0.10692482	 -0.14010842	 -0.09095178	 -0.18482837	 -0.06702468	 -0.23276284	 -0.00820122	 -0.21956378	  0.05063199	 -0.18938139	  0.07417463	 -0.10550530	  0.09792389	 -0.05904017	  0.09913474	 -0.00980947	  0.09537690	  0.05308537	  0.08572723	  0.14874923	  0.03639753	  0.19239498	  0.02919568	 -0.01948881	 -0.08077162	  0.06223356	 -0.03832526	  0.11241385	 -0.02228162	 -0.14832117	 -0.02032127	 -0.07103055	 -0.01536629	  0.04690025	 -0.00918494	  0.13955374	  0.00326526	 -0.17708355	  0.02771703	 -0.12018674	  0.03096296	 -0.05423994	  0.03024545	  0.01706450	  0.02736425	  0.11447784	  0.01919887	 -0.10252603	  0.07657884	 -0.04746817	  0.06889151	  0.01481320	  0.05862069	  0.07567163	  0.04354902	  0.14968977	  0.06643208	  0.01033611	 -0.03751470	4.5974068138
egfr	F	R	oly	2X	27	750x565	0.0077	 -0.05407951	 -0.11600800	 -0.22423784	 -0.02960819	 -0.23720112	  0.01801050	 -0.15574851	  0.08565714	  0.11733691	  0.06124259	  0.19037054	  0.05207803	  0.01878916	 -0.05444779	  0.00635915	 -0.01602929	  0.08703476	  0.00036699	  0.08558004	  0.01832586	  0.15230993	  0.02119366	  0.16615069	 -0.00513584	  0.19459061	 -0.01199493	  0.18181574	 -0.06341910	  0.14957459	 -0.10162475	  0.10167036	 -0.12186990	  0.05125831	 -0.12771681	  0.00185115	 -0.12548283	 -0.09086703	 -0.10662704	 -0.13960479	 -0.08989806	 -0.18424754	 -0.06646976	 -0.23539903	 -0.00944700	 -0.21811896	  0.04914234	 -0.18796852	  0.07162152	 -0.10541865	  0.09607936	 -0.05927252	  0.09803228	 -0.01019965	  0.09492709	  0.05258356	  0.08589818	  0.14865446	  0.03774485	  0.19194026	  0.02824520	 -0.02079304	 -0.08254822	  0.06217438	 -0.03698238	  0.11375939	 -0.02108952	 -0.15015345	 -0.02065641	 -0.07273795	 -0.01556281	  0.04555668	 -0.00905422	  0.13823499	  0.00428254	 -0.17716756	  0.02710669	 -0.12005545	  0.03026837	 -0.05374277	  0.03036227	  0.01796749	  0.02764956	  0.11568130	  0.01948846	 -0.10160384	  0.07431206	 -0.04659983	  0.06778143	  0.01559468	  0.05832609	  0.07635085	  0.04369748	  0.15196200	  0.06590207	  0.01006559	 -0.03606975	4.7090734521
egfr	F	R	oly	2X	28	750x565	0.0077	 -0.05000806	 -0.11639721	 -0.22184425	 -0.03030902	 -0.23792569	  0.01492713	 -0.15370443	  0.08889930	  0.11654108	  0.06153768	  0.18924144	  0.05208082	  0.01888831	 -0.05476233	  0.00993292	 -0.01580785	  0.08647323	  0.00048002	  0.08432298	  0.01849290	  0.15111404	  0.02174340	  0.16247502	 -0.00533732	  0.19369177	 -0.01224625	  0.18361077	 -0.06461965	  0.15108681	 -0.10405585	  0.10208276	 -0.12264230	  0.05150535	 -0.12941004	  0.00191052	 -0.12573537	 -0.09125947	 -0.10707178	 -0.14082252	 -0.09186074	 -0.18471412	 -0.06647533	 -0.23458012	 -0.00869588	 -0.21943677	  0.05032520	 -0.18921514	  0.07359407	 -0.10561114	  0.09811297	 -0.05908363	  0.09920786	 -0.00986052	  0.09485270	  0.05294401	  0.08463868	  0.14938277	  0.03708601	  0.19085667	  0.02873356	 -0.01940521	 -0.08169804	  0.06170555	 -0.03658490	  0.11197921	 -0.02056393	 -0.14776535	 -0.02134875	 -0.07094867	 -0.01622037	  0.04651098	 -0.00944910	  0.13803952	  0.00500836	 -0.17936288	  0.02755972	 -0.12211085	  0.03050368	 -0.05573912	  0.03068673	  0.01606372	  0.02822795	  0.11436815	  0.01987522	 -0.09984350	  0.07566386	 -0.04548836	  0.06817042	  0.01595594	  0.05822948	  0.07597290	  0.04332080	  0.15084451	  0.06537397	  0.01122887	 -0.03604046	4.6459005226
egfr	F	R	oly	2X	29	750x565	0.0077	 -0.05273904	 -0.11472374	 -0.22044457	 -0.02950489	 -0.23690320	  0.01675866	 -0.16178979	  0.08634770	  0.11799807	  0.06043107	  0.18651406	  0.05286818	  0.01811884	 -0.05502969	  0.00594624	 -0.01734450	  0.08826127	  0.00014564	  0.08612590	  0.01769070	  0.15196383	  0.02074102	  0.16647493	 -0.00635105	  0.19914067	 -0.01088844	  0.18306562	 -0.06368569	  0.15043375	 -0.10190672	  0.10247467	 -0.12353095	  0.05152515	 -0.12828747	  0.00209953	 -0.12435109	 -0.09085440	 -0.10569479	 -0.13951868	 -0.08871163	 -0.18343372	 -0.06424376	 -0.23325938	 -0.00759524	 -0.21958732	  0.05149306	 -0.18921690	  0.07480627	 -0.10523985	  0.09666223	 -0.05899196	  0.09743958	 -0.00988866	  0.09381661	  0.05291515	  0.08483053	  0.14934199	  0.03775301	  0.19134846	  0.02950344	 -0.02124377	 -0.07981827	  0.06320100	 -0.03713840	  0.11469774	 -0.02155522	 -0.14749315	 -0.02085590	 -0.07082521	 -0.01602456	  0.04654221	 -0.01018908	  0.13815583	  0.00392002	 -0.17693387	  0.02710052	 -0.11973766	  0.02970248	 -0.05341472	  0.02930739	  0.01833371	  0.02721102	  0.11588671	  0.01927548	 -0.10620493	  0.07371266	 -0.05024300	  0.06698068	  0.01302907	  0.05758852	  0.07495289	  0.04322678	  0.15008541	  0.06517410	  0.00933107	 -0.03705628	4.7931498628
egfr	F	R	oly	2X	3	750x565	0.0077	 -0.04783874	 -0.11430584	 -0.22470817	 -0.02732870	 -0.23824275	  0.02066156	 -0.15940915	  0.08548405	  0.11709713	  0.06187745	  0.18999381	  0.05149855	  0.01571093	 -0.05626928	  0.00377516	 -0.01657226	  0.08871287	  0.00057669	  0.08684846	  0.01693404	  0.15348785	  0.02127752	  0.16639427	 -0.00585930	  0.19778772	 -0.00971875	  0.18259511	 -0.06298918	  0.14896102	 -0.09982972	  0.10173147	 -0.12088337	  0.05140665	 -0.12599278	  0.00228550	 -0.12254315	 -0.09042317	 -0.10484097	 -0.13932954	 -0.08909257	 -0.18383572	 -0.06571440	 -0.23509649	 -0.00920664	 -0.21992876	  0.05115153	 -0.18896276	  0.07341765	 -0.10556092	  0.09530703	 -0.05957077	  0.09619698	 -0.01074731	  0.09235629	  0.05177118	  0.08336567	  0.14857362	  0.03862787	  0.19297780	  0.02806078	 -0.01827536	 -0.08029209	  0.06277555	 -0.03732823	  0.11321793	 -0.02175618	 -0.15075525	 -0.02115603	 -0.07297499	 -0.01619990	  0.04610678	 -0.00964790	  0.13919450	  0.00439306	 -0.17705626	  0.02712324	 -0.11971955	  0.02936228	 -0.05317755	  0.02928778	  0.01879646	  0.02679762	  0.11632294	  0.01884584	 -0.10378488	  0.07274430	 -0.04803716	  0.06612176	  0.01501898	  0.05700280	  0.07657100	  0.04230629	  0.15121962	  0.06368027	  0.00810093	 -0.03693166	4.6086734837
egfr	F	R	oly	2X	30	750x565	0.0077	 -0.04958944	 -0.11419675	 -0.22101178	 -0.03145671	 -0.23681037	  0.01657264	 -0.15853951	  0.08606926	  0.11390083	  0.06442985	  0.19383532	  0.05155790	  0.01353359	 -0.05546431	  0.00283689	 -0.01628079	  0.08693239	  0.00046775	  0.08531168	  0.01815863	  0.15180896	  0.02183009	  0.16556878	 -0.00590664	  0.19749254	 -0.01680774	  0.18345594	 -0.06432822	  0.14969569	 -0.10105764	  0.10269004	 -0.12335278	  0.05193848	 -0.12760740	  0.00271212	 -0.12323853	 -0.09021778	 -0.10513203	 -0.13928640	 -0.08935883	 -0.18391609	 -0.06579031	 -0.23422266	 -0.00824868	 -0.21790699	  0.05047969	 -0.18765109	  0.07322727	 -0.10448545	  0.09710016	 -0.05818102	  0.09844907	 -0.00904965	  0.09467007	  0.05376494	  0.08515116	  0.15010098	  0.03747123	  0.19501818	  0.02944634	 -0.02101537	 -0.07904805	  0.06115941	 -0.03714877	  0.11200212	 -0.02211328	 -0.14874619	 -0.02229112	 -0.07170799	 -0.01593469	  0.04607794	 -0.00857795	  0.13889753	  0.00407218	 -0.17769380	  0.02551094	 -0.12075456	  0.02866292	 -0.05463905	  0.03007571	  0.01696703	  0.02847646	  0.11471720	  0.01933731	 -0.10360467	  0.07375065	 -0.04829278	  0.06719774	  0.01434807	  0.05832244	  0.07534852	  0.04332663	  0.15151997	  0.06608384	  0.00568752	 -0.03655672	4.7103513009
egfr	F	R	oly	2X	31	750x565	0.0077	 -0.04917811	 -0.11742868	 -0.22167222	 -0.02897935	 -0.23608167	  0.01712504	 -0.15563081	  0.08869860	  0.11635191	  0.06243590	  0.19061278	  0.05370306	  0.01788783	 -0.05778064	  0.00686009	 -0.01746755	  0.08657546	 -0.00041682	  0.08401482	  0.01826707	  0.14854241	  0.02189900	  0.16444878	 -0.00567916	  0.19576721	 -0.01259324	  0.18230017	 -0.06327743	  0.14966798	 -0.10085213	  0.10286115	 -0.12421783	  0.05174027	 -0.13004512	  0.00204985	 -0.12635462	 -0.09116794	 -0.10749756	 -0.14009086	 -0.09042026	 -0.18412649	 -0.06553688	 -0.23324513	 -0.00781827	 -0.21874416	  0.05049576	 -0.18888812	  0.07408100	 -0.10530748	  0.09847581	 -0.05880519	  0.09957472	 -0.00957841	  0.09542913	  0.05328010	  0.08550721	  0.14951250	  0.03739603	  0.19241094	  0.03057511	 -0.01862717	 -0.08325699	  0.06243877	 -0.03861362	  0.11262492	 -0.02157141	 -0.14803949	 -0.02218103	 -0.07103816	 -0.01684170	  0.04691464	 -0.01047350	  0.13873662	  0.00480492	 -0.17695159	  0.02821648	 -0.12038788	  0.03070568	 -0.05487523	  0.02962522	  0.01600323	  0.02722458	  0.11243468	  0.01935098	 -0.10192098	  0.07590639	 -0.04766501	  0.06856032	  0.01366895	  0.05876524	  0.07374394	  0.04452954	  0.15103776	  0.06636222	  0.00953432	 -0.03841123	4.5135012372
egfr	F	R	oly	2X	32	750x565	0.0077	 -0.05174136	 -0.11764613	 -0.21965191	 -0.03226320	 -0.23495498	  0.01667703	 -0.15622947	  0.08803427	  0.11775622	  0.06317222	  0.19283564	  0.05023428	  0.01649597	 -0.05706075	  0.00446666	 -0.01649955	  0.08579604	  0.00022862	  0.08402238	  0.01914307	  0.15102587	  0.02164318	  0.16338738	 -0.00608817	  0.19434374	 -0.01317732	  0.17978239	 -0.06155801	  0.15012165	 -0.10101895	  0.10279364	 -0.12362013	  0.05183228	 -0.12862427	  0.00219889	 -0.12601371	 -0.09132267	 -0.10848054	 -0.14055229	 -0.09178459	 -0.18469585	 -0.06659706	 -0.23288786	 -0.00789207	 -0.21763853	  0.04936162	 -0.18832413	  0.07301746	 -0.10547199	  0.09914557	 -0.05888933	  0.10103599	 -0.00950752	  0.09743757	  0.05354373	  0.08769539	  0.14956005	  0.03802189	  0.19355576	  0.02894840	 -0.02085510	 -0.08332611	  0.06062074	 -0.03815082	  0.11105306	 -0.02107216	 -0.14753761	 -0.02307717	 -0.07095530	 -0.01700757	  0.04605468	 -0.00861656	  0.13821851	  0.00445105	 -0.17713875	  0.02726868	 -0.12036276	  0.02980911	 -0.05450251	  0.03023175	  0.01677606	  0.02822717	  0.11482175	  0.01964914	 -0.10174264	  0.07589264	 -0.04693912	  0.06900809	  0.01513967	  0.05970072	  0.07553214	  0.04429702	  0.15322827	  0.06507533	  0.00693853	 -0.03783241	4.6952171897
egfr	F	R	oly	2X	33	750x565	0.0077	 -0.04865280	 -0.11600479	 -0.22585143	 -0.03359091	 -0.23647793	  0.01559584	 -0.15563455	  0.08759862	  0.11656833	  0.06171246	  0.19409818	  0.05291801	  0.01433417	 -0.05505330	  0.00057359	 -0.01492291	  0.08518234	 -0.00255288	  0.08279671	  0.02067726	  0.14864707	  0.02135556	  0.16974406	 -0.00517279	  0.19501901	 -0.01447293	  0.18218989	 -0.06348509	  0.14890296	 -0.10090045	  0.10078297	 -0.11932826	  0.05085853	 -0.12721045	  0.00135761	 -0.12555230	 -0.09088289	 -0.10458669	 -0.13995837	 -0.08864058	 -0.18597708	 -0.06762672	 -0.23677909	 -0.00799206	 -0.22022024	  0.05228891	 -0.18959892	  0.07589077	 -0.10515621	  0.09548093	 -0.05909630	  0.09774917	 -0.01009471	  0.09508792	  0.05235069	  0.08470075	  0.14858501	  0.03796736	  0.18969011	  0.03295812	 -0.02140073	 -0.07704237	  0.06552566	 -0.03515716	  0.11861570	 -0.02043353	 -0.15150705	 -0.02431190	 -0.07342234	 -0.01723756	  0.04602730	 -0.00976525	  0.13978269	  0.00416353	 -0.17475327	  0.02553792	 -0.11807380	  0.02898879	 -0.05230345	  0.02993792	  0.01868067	  0.02603602	  0.11432511	  0.02054313	 -0.09815839	  0.07478086	 -0.04418143	  0.06590058	  0.01684299	  0.05496988	  0.07710283	  0.04189908	  0.15204473	  0.06129774	  0.00755207	 -0.03499627	4.3702387845
egfr	F	R	oly	2X	34	750x565	0.0077	 -0.05484345	 -0.11720696	 -0.22094147	 -0.02899215	 -0.23524818	  0.01599978	 -0.15865578	  0.08652586	  0.11844677	  0.06194248	  0.19041155	  0.05109089	  0.01888005	 -0.05306235	  0.00637124	 -0.01642031	  0.08791298	  0.00070342	  0.08602988	  0.01784379	  0.15117273	  0.02217738	  0.16447641	 -0.00445006	  0.19716088	 -0.01328511	  0.18217918	 -0.06437686	  0.14893677	 -0.10176246	  0.10094971	 -0.12082571	  0.05070961	 -0.12696264	  0.00129650	 -0.12550546	 -0.09221337	 -0.10874442	 -0.14133256	 -0.09185207	 -0.18501449	 -0.06615055	 -0.23219980	 -0.00744097	 -0.21887452	  0.05009034	 -0.18911688	  0.07350408	 -0.10566302	  0.09647092	 -0.05940441	  0.09761969	 -0.01028877	  0.09414672	  0.05259973	  0.08528731	  0.14956729	  0.03848096	  0.19318367	  0.02822634	 -0.02231292	 -0.08191846	  0.06166356	 -0.03623283	  0.11350495	 -0.02074573	 -0.14764245	 -0.02141101	 -0.07065080	 -0.01624238	  0.04713058	 -0.00906637	  0.13925146	  0.00499563	 -0.17649595	  0.02677512	 -0.11957322	  0.02968784	 -0.05352391	  0.03023565	  0.01794023	  0.02816707	  0.11568559	  0.01964052	 -0.10383862	  0.07436728	 -0.04864145	  0.06749570	  0.01377810	  0.05811518	  0.07486802	  0.04391413	  0.15236811	  0.06478508	  0.01000050	 -0.03563428	4.5809399286
egfr	F	R	oly	2X	35	750x565	0.0077	 -0.05093732	 -0.11576901	 -0.22345273	 -0.02817177	 -0.23663958	  0.02205060	 -0.15534226	  0.08653386	  0.11675677	  0.06311876	  0.19017733	  0.05343547	  0.01682200	 -0.05569674	  0.00527534	 -0.01763824	  0.08833499	  0.00079229	  0.08641870	  0.01783421	  0.15003094	  0.02113202	  0.16503682	 -0.00439919	  0.19455683	 -0.01345039	  0.18376325	 -0.06457184	  0.14951410	 -0.10122427	  0.10246843	 -0.12415994	  0.05141921	 -0.12924452	  0.00198119	 -0.12497538	 -0.09113018	 -0.10672946	 -0.14024284	 -0.09054534	 -0.18465289	 -0.06633205	 -0.23414112	 -0.00848163	 -0.21957810	  0.05062921	 -0.18882773	  0.07298326	 -0.10543505	  0.09577243	 -0.05922301	  0.09723557	 -0.01009925	  0.09396909	  0.05284300	  0.08533551	  0.14983158	  0.03882843	  0.19238594	  0.03223683	 -0.02041531	 -0.08109259	  0.06194320	 -0.03736260	  0.11265717	 -0.02100280	 -0.14960026	 -0.02231977	 -0.07236310	 -0.01771341	  0.04586215	 -0.00980024	  0.13800145	  0.00528270	 -0.17592558	  0.02705678	 -0.11904032	  0.02905467	 -0.05301645	  0.02929565	  0.01841175	  0.02719215	  0.11523025	  0.01927578	 -0.10132766	  0.07399040	 -0.04687111	  0.06691420	  0.01469873	  0.05747293	  0.07509726	  0.04379212	  0.15136430	  0.06729491	  0.00737917	 -0.03782862	4.6441677665
