genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
star	F	R	lei	2X	18	500x374	0.008	-0.0450467	-0.11588103	-0.22266553	-0.02935472	-0.23821297	0.02086749	-0.15712659	0.08907163	0.11373464	0.06392028	0.19140888	0.05364258	0.01593478	-0.05732958	0.0043649	-0.01741862	0.0903638	0.00181258	0.08798414	0.01667668	0.14944927	0.02212564	0.16843485	-0.00591235	0.19360185	-0.01959483	0.18087316	-0.06755335	0.14633077	-0.10310625	0.10012917	-0.12258156	0.05108611	-0.1271847	0.00328246	-0.12371622	-0.08989256	-0.10596897	-0.1396599	-0.089483	-0.18419255	-0.06548553	-0.23499761	-0.00797605	-0.2205744	0.05272774	-0.18936605	0.07622151	-0.1053189	0.09758733	-0.05910587	0.0977946	-0.00973437	0.09328035	0.05187041	0.08385825	0.14946945	0.03996637	0.19212495	0.02972848	-0.01695908	-0.08136901	0.06344012	-0.03712599	0.11385027	-0.02148063	-0.14950534	-0.02190121	-0.07218008	-0.01720222	0.04671574	-0.00919211	0.13882859	0.00585309	-0.17599122	0.02721245	-0.11814288	0.0292192	-0.05227754	0.02875487	0.01832124	0.02603183	0.11548681	0.01886944	-0.10322049	0.0762875	-0.04808232	0.06759296	0.01326328	0.05692213	0.074083	0.04289376	0.14960044	0.06596223	0.00821983	-0.03806306	5.0045796454
star	F	R	lei	2X	19	500x374	0.008	-0.04894011	-0.11834413	-0.22166235	-0.03039291	-0.23780459	0.02158615	-0.15280238	0.09022966	0.11513778	0.0633379	0.18919016	0.05377899	0.01726009	-0.05639699	0.00679852	-0.01665611	0.08851772	0.00263009	0.08661049	0.01735571	0.15281582	0.02420289	0.16736345	-0.00507896	0.19572053	-0.02036322	0.17824149	-0.06663034	0.14424927	-0.10172579	0.0990573	-0.12192851	0.05026441	-0.12794826	0.00225282	-0.12569303	-0.09163492	-0.10949053	-0.14173149	-0.09245806	-0.18571386	-0.06667465	-0.23440325	-0.00765018	-0.22141796	0.05230175	-0.19021212	0.07575891	-0.10619829	0.09758744	-0.05991175	0.09786498	-0.01050587	0.09316701	0.05114394	0.08350148	0.1491909	0.04023556	0.19120968	0.03085049	-0.01963194	-0.08246671	0.06300204	-0.03687408	0.11421977	-0.02031712	-0.14831514	-0.02165402	-0.07123567	-0.01648281	0.04717259	-0.00883568	0.13872764	0.00660262	-0.1758468	0.02841534	-0.11802315	0.03035525	-0.0522946	0.02923554	0.01818915	0.02625064	0.11585702	0.02027818	-0.10055956	0.075212	-0.04557692	0.06611223	0.01565196	0.05557648	0.07673021	0.04332082	0.14945154	0.06540076	0.01039642	-0.03708677	4.5491895175
star	F	R	lei	2X	20	500x374	0.008	-0.04375181	-0.11466479	-0.22464523	-0.03169602	-0.23963605	0.01891419	-0.15261432	0.08900324	0.11881988	0.06073118	0.1927731	0.05127607	0.01654703	-0.05429899	0.00406599	-0.01609532	0.08773519	0.00080885	0.08594241	0.01676781	0.1498424	0.02047616	0.16742347	-0.00805727	0.19536654	-0.01974482	0.17989501	-0.06628039	0.14525923	-0.10087336	0.09998448	-0.12044111	0.05141634	-0.12465604	0.00384412	-0.12146578	-0.08955771	-0.10589367	-0.13994884	-0.09126451	-0.18544384	-0.06822464	-0.23714223	-0.0093838	-0.22007249	0.05185497	-0.1887655	0.07462282	-0.10539081	0.09717792	-0.05921832	0.09796228	-0.00987082	0.09362838	0.05166079	0.08410744	0.14894149	0.03966382	0.19361944	0.02809914	-0.01737436	-0.07855231	0.06343377	-0.03507877	0.11380854	-0.02061834	-0.15117623	-0.02082098	-0.07327391	-0.01475844	0.04623358	-0.00897398	0.13918872	0.00456903	-0.17772392	0.02712441	-0.11983498	0.02997685	-0.05391238	0.02977758	0.01672913	0.02650334	0.11429901	0.01869743	-0.1013629	0.0745654	-0.04660213	0.06683695	0.01422477	0.0565806	0.07453818	0.0428755	0.15364617	0.06528205	0.00807998	-0.03604006	4.6915265108
star	F	R	lei	2X	21	500x374	0.008	-0.04723168	-0.11839968	-0.22204334	-0.02906752	-0.23478994	0.02031122	-0.15884682	0.08772898	0.11716538	0.06370822	0.19058775	0.05139883	0.01902931	-0.05567854	0.00536776	-0.01655545	0.08841365	0.00176279	0.08670878	0.01750013	0.14756226	0.02159973	0.16711445	-0.00696127	0.19279462	-0.02053721	0.17997083	-0.06744752	0.14596946	-0.10321701	0.10035227	-0.12440192	0.05093736	-0.1296827	0.00280995	-0.12640055	-0.09088405	-0.10888084	-0.14098539	-0.09208159	-0.18526356	-0.06683409	-0.23292212	-0.0074938	-0.21871638	0.05004232	-0.18886198	0.07395653	-0.10583608	0.09893443	-0.05928098	0.1004919	-0.0095088	0.09676283	0.05254754	0.08744499	0.14939054	0.03915139	0.1912602	0.02947928	-0.01837964	-0.08228511	0.06367136	-0.03661276	0.11454518	-0.02057753	-0.14877281	-0.0215267	-0.0718305	-0.01620088	0.04630636	-0.0090113	0.13794061	0.00561811	-0.17350686	0.02718377	-0.11649316	0.02999494	-0.05147928	0.0306732	0.01824505	0.0281552	0.11380411	0.01924947	-0.10432003	0.07701674	-0.04911766	0.06921637	0.01234355	0.0591532	0.07311481	0.04493692	0.15166371	0.06556333	0.0094542	-0.03718084	4.752226307
star	F	R	lei	2X	22	500x374	0.008	-0.04939427	-0.11487161	-0.22249852	-0.02986525	-0.23571672	0.01944327	-0.16098272	0.08633868	0.11524703	0.0636254	0.19236996	0.05210295	0.01452458	-0.05596391	0.00299359	-0.01640863	0.08950381	0.00177588	0.08663398	0.01750863	0.15481978	0.02182512	0.16743132	-0.0067981	0.19412917	-0.02008723	0.17992694	-0.06727502	0.14626795	-0.103663	0.09982678	-0.1229482	0.05078396	-0.12653632	0.0031113	-0.12298505	-0.09019123	-0.10646359	-0.14020202	-0.09063546	-0.18486893	-0.06661662	-0.23391339	-0.00793004	-0.21858311	0.05027206	-0.18854851	0.07393318	-0.10560227	0.09750629	-0.05935967	0.09855707	-0.00990437	0.09458437	0.05179609	0.0853324	0.1488704	0.03950629	0.19292006	0.02952935	-0.0202088	-0.08033007	0.06156748	-0.03632353	0.11247786	-0.0206763	-0.14978518	-0.02235495	-0.07247298	-0.01629236	0.04633071	-0.0085926	0.13884622	0.00535655	-0.17447796	0.02652192	-0.11690983	0.02960545	-0.05130977	0.03047568	0.01908828	0.02810174	0.11697784	0.01948847	-0.10473735	0.07547988	-0.04796372	0.06767975	0.01521382	0.05753468	0.07771605	0.04327563	0.15096253	0.06501378	0.00729383	-0.03675668	5.0110035005
star	F	R	lei	2X	23	500x374	0.008	-0.04553804	-0.11579498	-0.22389238	-0.02935184	-0.23925214	0.01985192	-0.15656662	0.08851972	0.11538823	0.06299192	0.1927512	0.05115028	0.0175202	-0.05594483	0.00741011	-0.01686619	0.09030747	0.00159492	0.0888031	0.01641357	0.15187367	0.02207881	0.16926117	-0.00548027	0.19191449	-0.01902235	0.17864875	-0.06670214	0.14308847	-0.10013944	0.09811731	-0.11990687	0.04973745	-0.12545895	0.00215426	-0.12275896	-0.09099972	-0.10658627	-0.14100367	-0.09089884	-0.18559589	-0.0667586	-0.23562742	-0.00841769	-0.22155518	0.05244628	-0.19012501	0.07542246	-0.1065118	0.09671108	-0.06050939	0.097053	-0.0113665	0.0925487	0.04999538	0.08315796	0.14768994	0.04059737	0.19248637	0.02893973	-0.0173342	-0.08023767	0.0647559	-0.03626594	0.11571786	-0.02063894	-0.1495478	-0.02052342	-0.07200078	-0.01535415	0.0472311	-0.00968531	0.13919241	0.0056933	-0.17659763	0.02737112	-0.11826522	0.02962702	-0.05189675	0.02877926	0.01921926	0.02564234	0.11723795	0.01911919	-0.10216633	0.0753922	-0.04682424	0.06619147	0.01482755	0.055533	0.07620845	0.04253364	0.15136057	0.06450728	0.01027808	-0.03707387	4.6097224403
star	F	R	lei	2X	24	500x374	0.008	-0.04930966	-0.11465594	-0.22308519	-0.02991512	-0.23812503	0.01743313	-0.15703814	0.08772285	0.11528699	0.06311666	0.18965743	0.05301369	0.01741413	-0.05524205	0.00514722	-0.01581687	0.08749947	0.00208609	0.08503245	0.01748169	0.15803748	0.0208361	0.16704581	-0.00638665	0.19344661	-0.02001325	0.17996606	-0.06748399	0.14599809	-0.10380541	0.09938336	-0.12300037	0.05030375	-0.12632236	0.00264789	-0.12267076	-0.09063381	-0.10616326	-0.1405656	-0.0902108	-0.185135	-0.06614589	-0.23523121	-0.00804972	-0.21984787	0.05120868	-0.18912997	0.07432405	-0.10601192	0.09724241	-0.05982057	0.09837463	-0.01037188	0.09462179	0.05132824	0.08559509	0.14812227	0.03919458	0.19082464	0.03051869	-0.01903947	-0.08052726	0.06293304	-0.03633553	0.11381747	-0.02076549	-0.14969498	-0.02199791	-0.07259217	-0.01577292	0.04579228	-0.00847512	0.13784611	0.00521181	-0.17708994	0.02592465	-0.11914732	0.02946296	-0.05304511	0.03042621	0.017839	0.02767593	0.116995	0.0200872	-0.10142031	0.0740935	-0.04461149	0.0663812	0.01855698	0.05647294	0.08119156	0.04277664	0.14972689	0.06478893	0.00910645	-0.03631543	4.9551166373
star	F	R	lei	2X	25	500x374	0.008	-0.04122537	-0.11356696	-0.22377649	-0.03170491	-0.23890917	0.01861591	-0.16260995	0.08567671	0.11805419	0.06165774	0.19297379	0.05014728	0.01569794	-0.05522449	0.00316941	-0.0164362	0.08837897	0.0014152	0.08614503	0.01697379	0.15426052	0.01923916	0.16727978	-0.00818482	0.19406383	-0.02117638	0.17915564	-0.06595965	0.14453993	-0.10059767	0.0989631	-0.11896409	0.05065582	-0.12277765	0.00331713	-0.11971983	-0.08974371	-0.10446219	-0.13991672	-0.09000583	-0.18523505	-0.06721559	-0.23667096	-0.00875351	-0.2193736	0.05151749	-0.18846358	0.07423069	-0.10568782	0.09765199	-0.0595833	0.09917116	-0.01021911	0.09565398	0.05137453	0.08658739	0.14640509	0.03760043	0.19333499	0.0265132	-0.01610227	-0.07784438	0.06380412	-0.03597395	0.11366041	-0.02205387	-0.15048057	-0.0233717	-0.07297192	-0.01701942	0.04597477	-0.0087947	0.138858	0.00393631	-0.17698139	0.02550171	-0.1190608	0.02881409	-0.05300997	0.03019448	0.01785129	0.02760362	0.11578233	0.01873164	-0.10362186	0.07669604	-0.04663334	0.06818761	0.01678316	0.05752269	0.07959136	0.04301624	0.15308848	0.06366659	0.00711336	-0.03671538	4.8203042168
star	F	R	lei	2X	27	500x374	0.008	-0.04148343	-0.11694373	-0.223584	-0.03295698	-0.24131415	0.01981572	-0.15048016	0.09154097	0.11476358	0.06248264	0.18983544	0.05111906	0.021329	-0.05438345	0.00832378	-0.01587932	0.08784558	0.00184826	0.08587742	0.01678489	0.15301082	0.02155485	0.16593	-0.00612899	0.19121888	-0.01932038	0.17849006	-0.06622665	0.1441039	-0.10108934	0.09895047	-0.12149992	0.05014353	-0.12628193	0.0024016	-0.12317023	-0.09115399	-0.10738144	-0.14154424	-0.09206138	-0.18660433	-0.06798313	-0.23763198	-0.00913588	-0.2227053	0.05319603	-0.19090448	0.07627197	-0.10674028	0.09834191	-0.06043863	0.09868065	-0.01109095	0.09383166	0.05039262	0.08375084	0.14747691	0.03909608	0.19025632	0.02968953	-0.01565195	-0.07980621	0.06531378	-0.03628525	0.11520654	-0.02056867	-0.14920685	-0.02286578	-0.07211207	-0.01619906	0.04603908	-0.0089866	0.13771622	0.00499634	-0.17874565	0.02721348	-0.12040716	0.02998146	-0.05404413	0.02981905	0.01709989	0.0264943	0.11554209	0.01909078	-0.09696533	0.07704422	-0.04240614	0.0673546	0.01833345	0.05606488	0.07874865	0.04232687	0.14960329	0.06317509	0.01126229	-0.03641182	4.2350108271
star	F	R	lei	2X	28	500x374	0.008	-0.04532559	-0.11792725	-0.22346284	-0.02873474	-0.23772373	0.0212895	-0.15528439	0.08932988	0.11289724	0.0640792	0.18833488	0.05307082	0.01952742	-0.05605552	0.00729646	-0.01690498	0.08799755	0.00201678	0.08683516	0.01794577	0.15436613	0.02200971	0.16749562	-0.00545267	0.19296593	-0.02041257	0.17892984	-0.06748114	0.14439902	-0.10260778	0.09873667	-0.12263627	0.04978019	-0.12795279	0.00187645	-0.12505709	-0.09162805	-0.10818728	-0.14165937	-0.0916804	-0.18594497	-0.06668267	-0.23469795	-0.00780037	-0.22127289	0.05180607	-0.19032556	0.07530122	-0.10657734	0.09753311	-0.06032085	0.09808149	-0.01090828	0.09372194	0.05073937	0.08429803	0.14841795	0.04014242	0.18974452	0.03070337	-0.01672684	-0.08219962	0.06479847	-0.03678672	0.11549564	-0.02068221	-0.14924084	-0.02217703	-0.07215814	-0.0170362	0.04623079	-0.00965895	0.13757097	0.00613454	-0.17581543	0.02824892	-0.11781872	0.03047457	-0.05177817	0.0300047	0.01898069	0.02736619	0.11719107	0.02073389	-0.10060422	0.07567886	-0.04491839	0.06690341	0.01704446	0.05633715	0.07862459	0.04287299	0.14802035	0.06567706	0.0098951	-0.03764739	4.7973555946
star	F	R	lei	2X	29	500x374	0.008	-0.04393701	-0.1158009	-0.22416854	-0.02934917	-0.23814648	0.01967857	-0.15757633	0.08824906	0.11539162	0.06226592	0.19133297	0.05098526	0.01811222	-0.05493954	0.0050933	-0.01751547	0.08902229	0.0011922	0.0860557	0.01705106	0.15234132	0.02193599	0.16922566	-0.00678939	0.19339589	-0.01950139	0.17970301	-0.0667014	0.14491617	-0.10135842	0.09930541	-0.1204386	0.05075063	-0.1251959	0.00315327	-0.12239716	-0.09020496	-0.10682543	-0.1403314	-0.09123737	-0.18514226	-0.06724652	-0.23540902	-0.0086755	-0.22022821	0.05160946	-0.18930666	0.0749323	-0.10586844	0.09772702	-0.05967418	0.09842082	-0.01035298	0.09401349	0.05111308	0.08431302	0.14785394	0.03898184	0.19200133	0.02814858	-0.01664756	-0.07982494	0.06499315	-0.03615371	0.11580383	-0.02144879	-0.15042215	-0.0217036	-0.07289474	-0.01631446	0.04618043	-0.00950686	0.13857111	0.0047833	-0.17657816	0.02761953	-0.11875017	0.03054775	-0.05291386	0.03054249	0.01770189	0.02751947	0.1157791	0.01889203	-0.10290912	0.07552063	-0.04711744	0.06752881	0.014941	0.05734325	0.07632955	0.04307052	0.15065834	0.06332956	0.00885346	-0.03727742	4.7744228754
star	F	R	lei	2X	30	500x374	0.008	-0.04922999	-0.11586292	-0.22348715	-0.02853965	-0.23578991	0.02048275	-0.15842323	0.08722079	0.11716337	0.06177504	0.19025336	0.05157204	0.01510474	-0.05686002	0.00339412	-0.01698502	0.08720215	0.00199644	0.08521949	0.01815311	0.15417187	0.02266531	0.16811256	-0.00573271	0.19576379	-0.01797461	0.18008437	-0.06705088	0.14626165	-0.10317714	0.09997811	-0.12219652	0.05105281	-0.12646986	0.00329794	-0.12349805	-0.09028518	-0.10770362	-0.14051453	-0.09192624	-0.18520149	-0.06748266	-0.23374031	-0.00822166	-0.21922199	0.05038845	-0.18889804	0.0739786	-0.10573703	0.09734002	-0.05947211	0.0982705	-0.01001812	0.09411767	0.05164951	0.08468479	0.14881847	0.03930336	0.1920309	0.0291378	-0.01928229	-0.08173917	0.06235234	-0.03648704	0.11354242	-0.02047082	-0.15034715	-0.02136091	-0.07295645	-0.01601527	0.04599292	-0.00860106	0.13835879	0.00604614	-0.17463311	0.02713408	-0.1172179	0.03013738	-0.05184321	0.03101014	0.01835248	0.02866039	0.11600893	0.02042479	-0.10292808	0.07559788	-0.04672754	0.06769716	0.01577069	0.05738888	0.07758602	0.04302284	0.15111316	0.06375074	0.00731787	-0.03760125	5.1302484205
star	F	R	lei	2X	31	500x374	0.008	-0.04720957	-0.11931936	-0.22039343	-0.03641664	-0.23535986	0.01542046	-0.15326272	0.09039338	0.11457625	0.06541021	0.1905544	0.05191329	0.01899723	-0.05652352	0.01032036	-0.0148143	0.08594129	0.00242063	0.0838484	0.0191204	0.15445572	0.0206912	0.16461215	-0.00657406	0.18729213	-0.02330447	0.17721597	-0.0674249	0.14472236	-0.10427532	0.09882859	-0.12531158	0.04931639	-0.13025976	0.00116171	-0.12693557	-0.09263853	-0.10963608	-0.14318897	-0.09350314	-0.18827679	-0.06857606	-0.23456259	-0.00715651	-0.21775977	0.04883053	-0.18878826	0.07292233	-0.10700369	0.10161307	-0.06007126	0.10446483	-0.00984504	0.10107264	0.05259398	0.09105324	0.14777288	0.03740037	0.18950227	0.02765435	-0.0174425	-0.08450123	0.06214486	-0.0360726	0.11234377	-0.01902944	-0.14655333	-0.02516693	-0.07049356	-0.01665245	0.04582083	-0.00760196	0.13663933	0.00547206	-0.17498412	0.02554069	-0.11787836	0.03026341	-0.05273894	0.03192266	0.01722353	0.02937745	0.11472277	0.02042382	-0.0983275	0.079284	-0.04270477	0.07178458	0.01915029	0.06090691	0.07979765	0.04449958	0.14997495	0.06583437	0.00995347	-0.03663461	4.6883184518
star	F	R	lei	2X	32	500x374	0.008	-0.04699952	-0.11666561	-0.22270563	-0.0298859	-0.2374894	0.01879015	-0.15617925	0.08900605	0.11741593	0.06161913	0.1879551	0.05213208	0.01589592	-0.0571232	0.00294434	-0.01720032	0.09114151	0.00186536	0.08835051	0.01807611	0.15493718	0.02134842	0.16764083	-0.00653727	0.19282429	-0.01784572	0.17915754	-0.066621	0.14506971	-0.10223067	0.09934719	-0.12251743	0.05031335	-0.12740628	0.00249213	-0.12426544	-0.09086424	-0.10745844	-0.14085349	-0.09121396	-0.1852712	-0.06663404	-0.23458172	-0.00811448	-0.22035929	0.05123027	-0.1898101	0.07493048	-0.10636353	0.09804298	-0.06009129	0.09895503	-0.01064685	0.09491194	0.05099902	0.08560716	0.14769082	0.03920469	0.18953272	0.02945919	-0.01863531	-0.08139262	0.06291779	-0.03681879	0.11362184	-0.02049332	-0.14968401	-0.02303891	-0.07277771	-0.01697588	0.04559196	-0.00973975	0.13719405	0.00546192	-0.17518169	0.02672951	-0.1169847	0.02965756	-0.05081193	0.03005026	0.02016442	0.02793232	0.11809472	0.0205088	-0.10213155	0.076729	-0.04596613	0.06880418	0.01642092	0.05806638	0.07820466	0.04364245	0.15033062	0.06514716	0.00813946	-0.03772955	4.8255226388
star	F	R	lei	2X	33	500x374	0.008	-0.04680154	-0.11672392	-0.22247795	-0.02917214	-0.23737766	0.02181813	-0.15988606	0.08670275	0.11448372	0.06322004	0.18995547	0.05143201	0.01689054	-0.05699806	0.00625998	-0.01679529	0.08757153	0.00158609	0.08432815	0.01774155	0.15910563	0.02078175	0.16732206	-0.00651591	0.19464124	-0.01920317	0.17789437	-0.06561698	0.14419126	-0.10100235	0.09903166	-0.12146428	0.05023445	-0.1267917	0.0024679	-0.123968	-0.09092009	-0.10767255	-0.14080038	-0.0911758	-0.18492892	-0.0662867	-0.23428377	-0.00812244	-0.22060641	0.05134051	-0.18954997	0.07420737	-0.10642581	0.09707575	-0.06027856	0.09834025	-0.01088236	0.09465907	0.05074843	0.08557105	0.14706206	0.03875395	0.19135292	0.03036621	-0.01739663	-0.08254751	0.06281661	-0.03655797	0.11330989	-0.02034478	-0.14901589	-0.02209143	-0.07186778	-0.01650201	0.04652962	-0.00867275	0.13853089	0.00534081	-0.17581655	0.02733521	-0.11802809	0.02981861	-0.05232664	0.03030798	0.01833698	0.02765683	0.11652005	0.01940445	-0.10270166	0.07653552	-0.04538548	0.06808061	0.01830336	0.05688302	0.08136193	0.04201198	0.14978598	0.06498786	0.00872149	-0.03773364	4.9302743365
star	F	R	lei	2X	34	500x374	0.008	-0.04451507	-0.11768049	-0.22245494	-0.03020467	-0.237154	0.02024134	-0.15849676	0.08822715	0.11277782	0.06497455	0.18956961	0.05175066	0.01941328	-0.05582442	0.00728194	-0.01603192	0.08944991	0.00186142	0.08621197	0.01765951	0.15355093	0.02143658	0.16706747	-0.00739369	0.19283992	-0.02078702	0.17803593	-0.06671572	0.14462898	-0.10260487	0.09932658	-0.123819	0.05011022	-0.1285367	0.00224577	-0.12499627	-0.0911556	-0.10788943	-0.14116169	-0.0915296	-0.18553658	-0.06679376	-0.2344695	-0.00805611	-0.22038209	0.05107249	-0.18978514	0.07466615	-0.10634939	0.09830809	-0.05996431	0.09930805	-0.01044669	0.09508359	0.05126989	0.08545006	0.14791991	0.03851037	0.19060809	0.02871656	-0.01643053	-0.08197652	0.06420439	-0.0365112	0.11449913	-0.02074447	-0.14868919	-0.02134975	-0.07165549	-0.01582415	0.04650227	-0.00904005	0.1382286	0.0045375	-0.17546067	0.02768087	-0.11775121	0.03042776	-0.05205453	0.03040147	0.01837907	0.02767758	0.11599169	0.01984561	-0.10281878	0.076998	-0.04670912	0.06853913	0.01574452	0.05797314	0.0776552	0.04389575	0.14857166	0.06573121	0.01135651	-0.03666476	4.8523671929
star	F	R	lei	2X	35	500x374	0.008	-0.05057836	-0.11794354	-0.22290838	-0.02947125	-0.23635963	0.0223787	-0.15519081	0.08830612	0.11303627	0.06511346	0.19032519	0.05353612	0.01866597	-0.05583787	0.00787549	-0.01729763	0.09057213	0.00178078	0.08845788	0.01795315	0.14586443	0.02279063	0.16848767	-0.00577488	0.19309093	-0.01898657	0.17998298	-0.0682349	0.14579161	-0.10394202	0.1001573	-0.12541209	0.05058958	-0.13134892	0.00231148	-0.1276961	-0.09085989	-0.10789688	-0.14053982	-0.09056786	-0.18494499	-0.06607566	-0.23461484	-0.00797916	-0.21949477	0.05068975	-0.18894643	0.07400962	-0.10571328	0.09762948	-0.05931715	0.09875364	-0.00971082	0.09470522	0.05216566	0.08528402	0.14939972	0.03889047	0.19118823	0.03090569	-0.01985787	-0.08250442	0.06376853	-0.0369304	0.11538724	-0.02047111	-0.14867238	-0.02125576	-0.07142498	-0.01604104	0.04729653	-0.00955061	0.1388892	0.00585594	-0.17409816	0.02745812	-0.1167255	0.02962942	-0.05135002	0.03019818	0.01871041	0.02802739	0.11424158	0.02019778	-0.10192664	0.07638432	-0.0477134	0.06835375	0.01264364	0.05841886	0.07242185	0.04475501	0.14890869	0.06657591	0.01071794	-0.03736283	4.8192866745
star	F	R	lei	2X	36	500x374	0.008	-0.04645796	-0.11736284	-0.22391312	-0.02943229	-0.23826744	0.02100699	-0.15100441	0.09017042	0.11359652	0.0636732	0.1897168	0.05372991	0.01742474	-0.05701863	0.0073298	-0.01702124	0.08793282	0.00142041	0.08547072	0.01800273	0.15438183	0.02205569	0.16666713	-0.00530521	0.19278499	-0.01992351	0.17861427	-0.06662284	0.14539926	-0.10296629	0.09946796	-0.12300177	0.05036052	-0.12759987	0.00245999	-0.1245597	-0.09122672	-0.1082657	-0.14141525	-0.09193157	-0.18597892	-0.06709012	-0.23553066	-0.00805661	-0.22076695	0.05187996	-0.18965815	0.07495726	-0.10614085	0.09782954	-0.0598245	0.09881313	-0.01029896	0.09477506	0.0514357	0.08536091	0.14869443	0.03963123	0.19067439	0.03074256	-0.01741723	-0.08268921	0.06301456	-0.03682474	0.1134217	-0.02041422	-0.14961011	-0.02251381	-0.07229773	-0.01713284	0.04634463	-0.00923439	0.13815989	0.00579661	-0.17652368	0.0272933	-0.11870529	0.03005804	-0.05288073	0.03074059	0.01775755	0.0282042	0.11589323	0.02050093	-0.09952642	0.07360383	-0.04414485	0.06661335	0.01732284	0.05692072	0.07815598	0.04306473	0.14892874	0.06578403	0.01017892	-0.03766195	4.7833406726
star	F	R	lei	2X	37	500x374	0.008	-0.04349574	-0.11614843	-0.22272361	-0.03319675	-0.24077226	0.01847039	-0.14880866	0.09176059	0.11239609	0.063997	0.19007852	0.05080209	0.01879467	-0.05466959	0.00498916	-0.01665606	0.08686432	0.00104835	0.08449106	0.01732128	0.15367327	0.02135631	0.16756091	-0.00727766	0.19626932	-0.01992136	0.17876165	-0.06596117	0.14426775	-0.10046729	0.09936336	-0.12066676	0.05069844	-0.12543614	0.0029374	-0.12251059	-0.09085547	-0.10733503	-0.14138121	-0.09199914	-0.18647921	-0.06766402	-0.23724783	-0.00835921	-0.22161606	0.05337537	-0.18990652	0.07621619	-0.10595233	0.09859434	-0.05959786	0.09921008	-0.01012593	0.09463316	0.05148756	0.08461641	0.14795185	0.03805973	0.19200485	0.0287957	-0.01652239	-0.07985722	0.06470489	-0.03589039	0.11514645	-0.02096079	-0.14961642	-0.02334818	-0.07230106	-0.01715564	0.04620986	-0.0092731	0.13854417	0.00439297	-0.17872054	0.02652204	-0.1206392	0.02996419	-0.05453989	0.0305409	0.01642258	0.02792458	0.114821	0.01913814	-0.09809277	0.07370304	-0.04309633	0.06667221	0.01791117	0.05688672	0.07831044	0.04301305	0.14852232	0.06446193	0.00930824	-0.03672224	4.5344858412
star	F	R	lei	2X	38	500x374	0.008	-0.04237259	-0.11646244	-0.22331231	-0.0320642	-0.23926276	0.01940142	-0.1541929	0.09000755	0.11709305	0.06133107	0.1918833	0.05145156	0.01937841	-0.05488325	0.0069391	-0.0166889	0.08839184	0.0012879	0.08643525	0.01766939	0.15151008	0.02073057	0.16799578	-0.00595141	0.1923474	-0.02031594	0.17852912	-0.06646885	0.14389324	-0.10086391	0.09887211	-0.12103159	0.05023617	-0.12631863	0.00254847	-0.12324334	-0.09067073	-0.1064695	-0.14074482	-0.09070285	-0.18572871	-0.06697023	-0.23679827	-0.00841012	-0.22045688	0.05233635	-0.18949571	0.07572153	-0.10586792	0.09829876	-0.05963071	0.09890524	-0.01026904	0.09449139	0.05124963	0.08480576	0.14776511	0.03860234	0.19203221	0.02842449	-0.01570876	-0.08004949	0.06528044	-0.03591076	0.11559792	-0.02073212	-0.14948241	-0.02177209	-0.07214607	-0.01554073	0.04651152	-0.00938673	0.13856439	0.00469306	-0.1772168	0.0269823	-0.1193014	0.02979753	-0.05336516	0.02985425	0.01735638	0.02716923	0.11500265	0.01926652	-0.10322307	0.07435259	-0.04774888	0.06677148	0.0139085	0.05690512	0.07516686	0.04387158	0.15187702	0.06384196	0.01062995	-0.03673384	4.7525127483
star	F	R	lei	2X	39	500x374	0.008	-0.04654576	-0.11297156	-0.22443434	-0.03298657	-0.23868202	0.01990204	-0.15724825	0.08796876	0.11762642	0.06026844	0.1911382	0.05095063	0.01864585	-0.05447117	0.00358431	-0.01644729	0.08793861	0.00080384	0.08581132	0.01720447	0.15457486	0.02050926	0.16837357	-0.00726391	0.1960422	-0.02051525	0.17824626	-0.06564009	0.14397387	-0.1002982	0.09886407	-0.11966481	0.05049676	-0.12350861	0.00312444	-0.12011472	-0.09001498	-0.10481655	-0.14033369	-0.09062606	-0.18603805	-0.0682769	-0.23730991	-0.00901966	-0.21977367	0.05136781	-0.18906195	0.0745959	-0.10594822	0.09734462	-0.05986974	0.09804723	-0.01063809	0.09368911	0.05072912	0.0840817	0.14721347	0.03877083	0.19270364	0.02813754	-0.01706128	-0.07876709	0.06493857	-0.03606725	0.11574002	-0.02163789	-0.15114135	-0.02335698	-0.07342147	-0.01653941	0.04590055	-0.00893907	0.13890127	0.00446523	-0.17689622	0.0266952	-0.11900925	0.02937222	-0.05307348	0.02972751	0.01766402	0.02721253	0.1157033	0.01896948	-0.10207226	0.07546497	-0.04580649	0.06802389	0.01677414	0.05793929	0.07849037	0.04299437	0.15182291	0.06375236	0.00935834	-0.0363302	4.8021637315
