Unique_ID,Population,Sex,Treatment,Individual,Side,Centroid Size,Log Centroid Size,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24,ProcCoord25,ProcCoord26,ProcCoord27,ProcCoord28,ProcCoord29,ProcCoord30
S4_F_C_30_L,S4,F,C,30,L,2.757461773,1.014310609,0.247836662,0.067341947,0.237981373,0.022701693,0.266301376,-0.006672914,0.211407489,-0.052721995,0.199559741,-0.030726971,0.169707831,0.024607086,0.140063764,0.084079908,0.064248202,0.019404562,0.068522269,-0.004701012,-0.089684276,-0.029510076,-0.088603108,-0.097762814,-0.328197064,0.162407513,-0.472348337,0.050115698,-0.449488076,-0.028929476,-0.177307847,-0.17963315
S4_F_C_30_R,S4,F,C,30,R,2.761237556,1.015678969,0.248278982,0.06739921,0.238536247,0.022795837,0.26393303,-0.008747781,0.211886103,-0.051404579,0.200586809,-0.031157002,0.169694685,0.024628296,0.138639021,0.084672653,0.066108036,0.019924846,0.06607159,-0.004767588,-0.08852655,-0.028284416,-0.087506264,-0.100231891,-0.331325649,0.163268573,-0.470920646,0.04870464,-0.449451196,-0.025856794,-0.176004199,-0.180944003
S4_F_C_31_L,S4,F,C,31,L,2.790403386,1.026186168,0.249438756,0.069668599,0.239348898,0.02380311,0.267074479,-0.010236996,0.207390751,-0.054190357,0.197533668,-0.032559056,0.171754735,0.023468424,0.140751346,0.08331609,0.060656845,0.019320742,0.061272073,-0.004861682,-0.088715735,-0.030635409,-0.082662503,-0.0956673,-0.325743608,0.158537975,-0.479326021,0.052328292,-0.454741568,-0.028161288,-0.164032114,-0.174131145
S4_F_C_31_R,S4,F,C,31,R,2.798918475,1.029233083,0.246821763,0.069896936,0.241974251,0.023671633,0.269912188,-0.007889603,0.209707165,-0.05317283,0.196758833,-0.031407232,0.169835013,0.023576006,0.137139121,0.084564271,0.059323252,0.018325403,0.061568598,-0.006406235,-0.09285776,-0.033922003,-0.082446318,-0.099464119,-0.325416863,0.158505884,-0.475737097,0.055594484,-0.45664906,-0.024270052,-0.159933084,-0.177602544
S4_F_C_32_L,S4,F,C,32,L,2.784538238,1.024082057,0.25342368,0.069115317,0.24286654,0.023907226,0.269168629,-0.010413439,0.208446726,-0.054070722,0.198651575,-0.031112609,0.173816255,0.026052641,0.136897567,0.087670354,0.058779485,0.021703964,0.062596525,-0.004092554,-0.095139349,-0.032307506,-0.086404236,-0.09781186,-0.320213343,0.156944922,-0.472151849,0.047235223,-0.451633504,-0.026807906,-0.179104702,-0.176013052
S4_F_C_32_R,S4,F,C,32,R,2.751050104,1.011982695,0.251317012,0.070568201,0.245136635,0.024279014,0.269596125,-0.010931085,0.208582784,-0.053736986,0.199486691,-0.034496723,0.170923749,0.025363244,0.136959286,0.090217007,0.058534058,0.021506304,0.060214244,-0.003138262,-0.093516642,-0.031731415,-0.085334523,-0.097975884,-0.316649175,0.159975206,-0.472476333,0.045918212,-0.451765264,-0.028322191,-0.181008647,-0.177494643
S4_F_C_33_L,S4,F,C,33,L,2.761597966,1.015809485,0.253652494,0.068662618,0.239774343,0.022498661,0.270839921,-0.010470542,0.206126513,-0.057336098,0.197914897,-0.03245961,0.173095127,0.026113713,0.13644002,0.091195014,0.055951626,0.021800058,0.057734658,-0.002407088,-0.089988806,-0.031699384,-0.076975325,-0.095697466,-0.323301283,0.161054409,-0.471743914,0.052582324,-0.450758686,-0.031473649,-0.178761586,-0.182362961
S4_F_C_33_R,S4,F,C,33,R,2.775685528,1.020897754,0.252263281,0.070261718,0.243466589,0.023902197,0.269857519,-0.00958974,0.207525115,-0.055067597,0.199314944,-0.033488784,0.17042439,0.025655262,0.136148411,0.092593208,0.055419156,0.021463025,0.058052102,-0.003621253,-0.095425063,-0.032468059,-0.084015919,-0.100158665,-0.314447903,0.166820457,-0.470959128,0.051484526,-0.451561859,-0.033551792,-0.176061633,-0.184234503
S4_F_C_34_L,S4,F,C,34,L,2.497481542,0.915282841,0.244666393,0.068885181,0.235978288,0.023108232,0.266332464,-0.009812184,0.206476468,-0.05515233,0.19528295,-0.032821813,0.168119819,0.025815826,0.134816512,0.086848332,0.060923183,0.017691535,0.066565691,-0.006292944,-0.07335433,-0.032328452,-0.065162131,-0.094214183,-0.32595507,0.160482069,-0.479212342,0.054657385,-0.461922799,-0.026558828,-0.173555098,-0.180307826
S4_F_C_34_R,S4,F,C,34,R,2.505888785,0.918643476,0.244003158,0.068780057,0.235047993,0.022544609,0.267428937,-0.007113798,0.208880671,-0.053558474,0.196292714,-0.032921993,0.168801143,0.024716779,0.133202409,0.087459375,0.061641113,0.018142997,0.065138185,-0.007737727,-0.076450472,-0.03242307,-0.070507127,-0.097828187,-0.329087848,0.162460051,-0.475150957,0.05816321,-0.459478792,-0.025912656,-0.169761127,-0.184771172
S4_F_C_35_L,S4,F,C,35,L,2.892792768,1.062222391,0.250261722,0.069053705,0.240584452,0.022570366,0.267221115,-0.009969889,0.209891415,-0.055653512,0.198626099,-0.031818706,0.168717295,0.024696047,0.139228273,0.086251459,0.055479954,0.018992592,0.060608336,-0.004208142,-0.085635722,-0.030197457,-0.073784416,-0.091712544,-0.322984014,0.158595399,-0.477662852,0.048882341,-0.454254122,-0.026279905,-0.176297539,-0.179201753
S4_F_C_35_R,S4,F,C,35,R,2.91466447,1.069754709,0.2484281,0.071362139,0.243437621,0.023489295,0.26771823,-0.009928902,0.210959227,-0.054700812,0.198671487,-0.032817388,0.168950171,0.024784486,0.138415979,0.086016621,0.055493213,0.020874805,0.060797082,-0.00384766,-0.087696838,-0.031637206,-0.079069016,-0.096018022,-0.319269281,0.158702482,-0.475500604,0.051167323,-0.454598497,-0.028239325,-0.176736875,-0.179207835
S4_F_C_36_L,S4,F,C,36,L,2.639438282,0.970566122,0.249421846,0.068264172,0.234946518,0.022559298,0.268581777,-0.006811808,0.209941968,-0.050914066,0.197964252,-0.031344155,0.16607865,0.025851542,0.139507271,0.084386121,0.05752339,0.019731803,0.062467868,-0.003302538,-0.086302031,-0.032519972,-0.078977136,-0.098713139,-0.307814916,0.162472036,-0.480040195,0.052544032,-0.463197484,-0.030169952,-0.170101776,-0.182033374
S4_F_C_36_R,S4,F,C,36,R,2.663835963,0.979767175,0.247506924,0.069213075,0.240807724,0.02472651,0.26697858,-0.005886224,0.210670835,-0.049995429,0.1984049,-0.032385095,0.165480664,0.023940721,0.140311809,0.081660649,0.063649114,0.01843466,0.063686882,-0.003934326,-0.095473403,-0.032827927,-0.081213014,-0.100564361,-0.320346922,0.16145434,-0.473189168,0.054149713,-0.458371016,-0.027995115,-0.168903909,-0.17999119
S4_F_C_37_L,S4,F,C,37,L,2.573184005,0.945144045,0.250271453,0.06754104,0.240056646,0.020921564,0.27006581,-0.010880715,0.210125581,-0.053059802,0.200631798,-0.030597029,0.167790761,0.024863575,0.139651329,0.084485498,0.058287689,0.019140884,0.060020481,-0.003649322,-0.087027446,-0.029863276,-0.080935874,-0.090731874,-0.326309506,0.159647528,-0.475014936,0.050440382,-0.451905661,-0.030581712,-0.175708125,-0.177676739
S4_F_C_37_R,S4,F,C,37,R,2.572085135,0.944716907,0.250670276,0.06707708,0.24032332,0.020464619,0.270737221,-0.009299299,0.212476494,-0.051063296,0.202273712,-0.028648976,0.167593662,0.024067188,0.138308943,0.083252947,0.054900425,0.019665972,0.058878258,-0.004508532,-0.087358481,-0.03068335,-0.082570176,-0.092485096,-0.322425293,0.160301012,-0.474819708,0.047799783,-0.453101294,-0.027032729,-0.175887359,-0.178907323
S4_F_C_38_L,S4,F,C,38,L,2.555262651,0.938155017,0.251207712,0.070816553,0.24037666,0.02463894,0.267862296,-0.009270845,0.207576104,-0.053605764,0.198828977,-0.031597934,0.173288756,0.025841032,0.13924503,0.085803686,0.052861612,0.020027976,0.057701735,-0.004998363,-0.093912898,-0.031780853,-0.081672002,-0.096645839,-0.309117591,0.16398806,-0.478767866,0.052468365,-0.456002981,-0.032203867,-0.169475545,-0.183481147
S4_F_C_38_R,S4,F,C,38,R,2.562040637,0.940804065,0.249365101,0.070113974,0.241171491,0.025374416,0.268981301,-0.007285081,0.211989616,-0.052586259,0.197737514,-0.030983143,0.166517133,0.025207214,0.135420545,0.084614807,0.052288072,0.019662214,0.05387868,-0.006023093,-0.08085382,-0.031936677,-0.076310145,-0.099212068,-0.309375069,0.163964739,-0.478104948,0.053466498,-0.460745681,-0.027927116,-0.171959791,-0.186450425
S4_F_C_39_L,S4,F,C,39,L,2.104668984,0.744158202,0.250009399,0.071893776,0.238697128,0.024838892,0.267828967,-0.008636033,0.208190846,-0.054305981,0.196449958,-0.031485372,0.167790131,0.026983018,0.131763538,0.087761363,0.059908103,0.017180585,0.058998273,-0.00615571,-0.08212957,-0.03259668,-0.079703191,-0.096607003,-0.305423355,0.168893052,-0.482692689,0.051151167,-0.457199263,-0.030186524,-0.172488276,-0.188728551
S4_F_C_39_R,S4,F,C,39,R,2.107732687,0.745612814,0.248692821,0.071782083,0.238238908,0.02460668,0.268190955,-0.0099347,0.208288118,-0.055566075,0.197430178,-0.033016602,0.164992383,0.025890158,0.132584757,0.091116226,0.063439217,0.018573333,0.063510209,-0.005969265,-0.084233755,-0.029984613,-0.08084158,-0.097308156,-0.309353971,0.169852323,-0.479308837,0.049451765,-0.454976731,-0.03191669,-0.176652672,-0.187576467
S4_F_C_40_L,S4,F,C,40,L,2.746637565,1.01037746,0.25253563,0.069903699,0.243403979,0.023735917,0.271050163,-0.009316182,0.211841647,-0.053975165,0.200258867,-0.030693265,0.165181817,0.025418097,0.134708954,0.08661371,0.0574369,0.020341044,0.059683962,-0.004687669,-0.085287788,-0.031185269,-0.089759236,-0.096262526,-0.310556172,0.160893961,-0.477140693,0.049320149,-0.453893074,-0.03323642,-0.179464955,-0.176870082
S4_F_C_40_R,S4,F,C,40,R,2.754655833,1.01329251,0.250315049,0.070398611,0.241714523,0.02361514,0.270899015,-0.00855963,0.212895605,-0.052753988,0.20080782,-0.03243506,0.167728547,0.024157346,0.131999293,0.087396952,0.059386706,0.019525292,0.062575169,-0.005326627,-0.088286194,-0.031886726,-0.08825276,-0.095762921,-0.314734888,0.160595549,-0.475676362,0.050242555,-0.452505251,-0.030528809,-0.178866275,-0.178677683
S4_F_C_41_L,S4,F,C,41,L,2.568213392,0.943210479,0.246085624,0.067279088,0.235559382,0.02305646,0.261169311,-0.009462414,0.209734848,-0.050661338,0.199407212,-0.030639204,0.167490131,0.023206526,0.142391057,0.084285056,0.066806978,0.018118272,0.071400114,-0.006122464,-0.08166793,-0.029355667,-0.078475538,-0.092203993,-0.321792851,0.157900292,-0.480421759,0.047697504,-0.458743777,-0.027504551,-0.178942804,-0.175593568
S4_F_C_41_R,S4,F,C,41,R,2.57329711,0.945187999,0.245276256,0.068520675,0.237849328,0.022545855,0.264741637,-0.008822294,0.210022051,-0.050285585,0.199635551,-0.031122727,0.165328829,0.023877835,0.138692291,0.084186755,0.065973135,0.017889507,0.071130141,-0.007154546,-0.083209056,-0.030695464,-0.081046457,-0.093717083,-0.319958632,0.157563913,-0.478885455,0.047427278,-0.461343626,-0.024312815,-0.174205992,-0.175901304
S4_F_C_42_L,S4,F,C,42,L,2.155533265,0.768038148,0.249498112,0.072047707,0.236201457,0.024184954,0.270710322,-0.008016645,0.212425929,-0.056056539,0.201576685,-0.031981819,0.168550338,0.02509278,0.137006762,0.090277553,0.056719551,0.021864269,0.057910583,-0.005024112,-0.08954224,-0.032235587,-0.085151395,-0.100086244,-0.310364907,0.164997241,-0.47408411,0.048553718,-0.454406659,-0.027420861,-0.177050428,-0.186196415
S4_F_C_42_R,S4,F,C,42,R,2.154919742,0.76775348,0.247669884,0.071548832,0.24093932,0.023820244,0.269498173,-0.008405984,0.210392747,-0.05600345,0.197745062,-0.031417663,0.170189372,0.024466419,0.134883635,0.089898186,0.061301115,0.020305808,0.061410148,-0.005152506,-0.092526513,-0.030195434,-0.085562035,-0.098131584,-0.305387949,0.166871663,-0.477880292,0.047590969,-0.455496842,-0.033263414,-0.177175826,-0.181932086
S4_F_C_43_L,S4,F,C,43,L,2.913218557,1.069258503,0.252781888,0.067212659,0.24018322,0.020598496,0.264502399,-0.011856095,0.208633145,-0.05348981,0.198464768,-0.031178448,0.169508476,0.022868101,0.142443281,0.085015053,0.062698053,0.021618684,0.065624851,-0.002421549,-0.086858384,-0.026039368,-0.085381134,-0.095308454,-0.334399118,0.155410188,-0.473733588,0.046691508,-0.451228689,-0.025219005,-0.17323917,-0.173901961
S4_F_C_43_R,S4,F,C,43,R,2.909566314,1.068004037,0.24853612,0.067757172,0.238792368,0.021000285,0.265996715,-0.009066142,0.208564136,-0.05325939,0.199480509,-0.031511507,0.169963815,0.022863102,0.14072197,0.083985715,0.065710877,0.020761097,0.068787747,-0.002573064,-0.086737276,-0.027462595,-0.085877282,-0.09685094,-0.334782745,0.156988326,-0.473151152,0.045694327,-0.450387074,-0.022027013,-0.175618728,-0.176299373
S4_F_C_44_L,S4,F,C,44,L,2.469996201,0.904216613,0.246507293,0.068366166,0.237621307,0.023425658,0.266621446,-0.005333991,0.210519718,-0.050962419,0.202051201,-0.030300405,0.168791227,0.024382983,0.138550592,0.085190194,0.061128612,0.019267064,0.064323783,-0.005152195,-0.099081568,-0.034065571,-0.081756528,-0.100663003,-0.309606791,0.16186155,-0.478607963,0.052294477,-0.459468544,-0.027213585,-0.167593784,-0.181096923
S4_F_C_44_R,S4,F,C,44,R,2.493541716,0.913704076,0.243545486,0.068385649,0.239967768,0.024807538,0.26552816,-0.008826791,0.20986189,-0.048420029,0.19823035,-0.030846361,0.16829093,0.023515326,0.137995236,0.085885548,0.069402707,0.018506447,0.071865923,-0.0051417,-0.097744098,-0.032797977,-0.087297748,-0.101706378,-0.315309106,0.162224912,-0.476938712,0.050285879,-0.457621636,-0.027042814,-0.169777151,-0.178829249
S4_F_C_45_L,S4,F,C,45,L,2.416727761,0.88241446,0.246561269,0.068483487,0.237093784,0.021268357,0.263874377,-0.008430031,0.207263412,-0.053651331,0.196707416,-0.032165883,0.167754789,0.024362256,0.137616545,0.08584337,0.063210411,0.01993787,0.069469399,-0.002846242,-0.088493115,-0.029975659,-0.074870456,-0.096756737,-0.315701755,0.163720299,-0.481791582,0.049801532,-0.459865766,-0.027904248,-0.168828728,-0.181687041
S4_F_C_45_R,S4,F,C,45,R,2.417255523,0.882632815,0.246962489,0.069167815,0.235247044,0.02249039,0.26740391,-0.007085718,0.210303007,-0.054030069,0.197383331,-0.03312277,0.165858283,0.022397163,0.137635556,0.086068153,0.064590314,0.018165303,0.067479718,-0.004496081,-0.087659196,-0.03034206,-0.078687018,-0.097019745,-0.32166733,0.162296072,-0.478605008,0.050342366,-0.458312938,-0.026564276,-0.167932161,-0.178266543
S4_F_C_46_L,S4,F,C,46,L,2.811587832,1.033749389,0.251234909,0.069294521,0.240596044,0.022180284,0.269117594,-0.009516356,0.210082844,-0.052765211,0.200714434,-0.031117882,0.169888792,0.025573675,0.14002138,0.087347934,0.058263856,0.019731022,0.062015733,-0.003785537,-0.08881927,-0.031469842,-0.086204572,-0.095122378,-0.319690513,0.158275147,-0.475170058,0.05017821,-0.449594418,-0.031252546,-0.182456753,-0.17755104
S4_F_C_46_R,S4,F,C,46,R,2.790781193,1.026321554,0.248702058,0.070323707,0.243362999,0.022797437,0.269581065,-0.009613033,0.210974173,-0.053413616,0.198921643,-0.031506894,0.16990169,0.024181989,0.137953761,0.090087236,0.058178514,0.01978251,0.061704616,-0.005454123,-0.089788299,-0.031947767,-0.082567616,-0.096738844,-0.324712825,0.158942027,-0.471473611,0.052179115,-0.448472381,-0.028858055,-0.182265787,-0.180761689
S4_F_C_47_L,S4,F,C,47,L,2.557633002,0.939082222,0.249877304,0.070674771,0.238125385,0.02202429,0.267329357,-0.010885582,0.209132273,-0.053899374,0.199285538,-0.031819978,0.167394749,0.023930238,0.136196095,0.087882951,0.062009013,0.017389999,0.064071296,-0.005344931,-0.090569798,-0.031391319,-0.078063235,-0.096146959,-0.325083902,0.159719214,-0.475146344,0.051645425,-0.456983573,-0.025550661,-0.167574157,-0.178228084
S4_F_C_47_R,S4,F,C,47,R,2.566270229,0.942453572,0.248258027,0.069166767,0.240111184,0.023277686,0.26611151,-0.009705096,0.210193748,-0.053485995,0.200429734,-0.032195136,0.16763845,0.024033751,0.134263569,0.086811846,0.064133581,0.017668858,0.065993503,-0.004563882,-0.091204896,-0.0313871,-0.079705554,-0.09738344,-0.327007494,0.159765262,-0.474769274,0.050662471,-0.454049726,-0.023655014,-0.17039636,-0.179010978
S4_F_C_48_L,S4,F,C,48,L,2.500778381,0.916602036,0.248786012,0.070097663,0.23814374,0.023461267,0.267163175,-0.006067227,0.211024922,-0.052827659,0.201012565,-0.030398207,0.167935886,0.024977546,0.135491072,0.086822485,0.065160906,0.018514091,0.067822398,-0.004424891,-0.102868758,-0.03420764,-0.089182745,-0.100866997,-0.30729557,0.162839442,-0.476591876,0.051059224,-0.459098286,-0.029535297,-0.167503439,-0.179443798
S4_F_C_48_R,S4,F,C,48,R,2.502913984,0.917455647,0.247209555,0.070017729,0.242847043,0.024668672,0.266214857,-0.006471335,0.209890892,-0.053235369,0.199856151,-0.030428937,0.167078426,0.023372265,0.138682887,0.084785588,0.062240613,0.019423843,0.067298638,-0.004897904,-0.09625962,-0.031234568,-0.089757869,-0.101564752,-0.31227063,0.162911188,-0.47634047,0.049958603,-0.45741829,-0.029817441,-0.169272182,-0.177487584
S4_F_C_49_L,S4,F,C,49,L,2.796132378,1.028237169,0.250937997,0.069061336,0.238628124,0.021476276,0.268428497,-0.01234995,0.207350497,-0.055646478,0.195300665,-0.035223478,0.168296101,0.024614189,0.135399478,0.089900848,0.0650634,0.020831344,0.06602437,-0.004239596,-0.089220116,-0.029060931,-0.085838753,-0.096690623,-0.33282287,0.164554146,-0.473839008,0.054310152,-0.449764375,-0.032106881,-0.163944007,-0.179430356
S4_F_C_49_R,S4,F,C,49,R,2.781164063,1.022869568,0.252739056,0.06935968,0.241732357,0.023008903,0.266944325,-0.011642409,0.206171689,-0.056324351,0.196900626,-0.035016463,0.167879153,0.023826043,0.138345596,0.090551765,0.059691534,0.020857096,0.062236647,-0.003632659,-0.090643255,-0.028833561,-0.083768665,-0.097940755,-0.329693259,0.166473539,-0.472919283,0.051200332,-0.449401895,-0.03081566,-0.166214624,-0.1810715
S4_F_C_50_L,S4,F,C,50,L,2.589378081,0.951417724,0.246757515,0.069318071,0.23677588,0.022929304,0.267626984,-0.008904682,0.214010443,-0.050909126,0.202131608,-0.02962445,0.170904798,0.023869674,0.140939693,0.084111425,0.066922932,0.017998485,0.0697526,-0.00412697,-0.095068144,-0.029688424,-0.08562259,-0.094330521,-0.331028706,0.154345339,-0.466875998,0.046496657,-0.450523013,-0.02199203,-0.186704001,-0.179492754
S4_F_C_50_R,S4,F,C,50,R,2.591962186,0.95241519,0.246520168,0.07031268,0.239803455,0.023824787,0.267759042,-0.009207849,0.213388463,-0.053829006,0.200798364,-0.031551054,0.167824758,0.023218716,0.138247086,0.086786831,0.067896785,0.018440572,0.070370775,-0.005885272,-0.090488702,-0.029330579,-0.082697095,-0.092783856,-0.334304253,0.153876805,-0.466650847,0.046588486,-0.449739671,-0.021637402,-0.188728325,-0.178823859
S4_F_D_02_U,S4,F,D,2,U,2.390872418,0.871658328,0.243905865,0.071480448,0.237008011,0.027362212,0.264213632,-0.00625222,0.208531293,-0.05212858,0.197835715,-0.028354611,0.165729534,0.027073186,0.136470551,0.086028829,0.065547298,0.017907101,0.070527373,-0.006689246,-0.088195066,-0.036910841,-0.074875697,-0.10550815,-0.318890639,0.162954674,-0.473574109,0.056484383,-0.456560884,-0.020530328,-0.177672878,-0.192916857
S4_F_D_03_U,S4,F,D,3,U,2.575849347,0.946179323,0.252020201,0.068816317,0.241434176,0.024284066,0.270540275,-0.010076363,0.211955943,-0.052179436,0.19875334,-0.031143305,0.167754391,0.027725234,0.139619552,0.085180866,0.062298806,0.021480468,0.062053212,-0.003754957,-0.095409197,-0.029858022,-0.092710419,-0.099986656,-0.319421382,0.158998778,-0.472414876,0.049965612,-0.448724763,-0.02900839,-0.17774926,-0.180444212
S4_F_D_04_U,S4,F,D,4,U,2.643198133,0.971989598,0.249251943,0.071347099,0.241130699,0.025492327,0.270595764,-0.009293716,0.21107945,-0.053794578,0.199852338,-0.033836853,0.167067125,0.027054422,0.139317602,0.087899294,0.065516479,0.019970404,0.064413446,-0.003724492,-0.102661777,-0.032288423,-0.090838921,-0.100987712,-0.320324847,0.162434271,-0.468475936,0.0488028,-0.449753173,-0.027370281,-0.176170191,-0.181704561
S4_F_D_05_U,S4,F,D,5,U,2.445505817,0.89425198,0.247048325,0.074401439,0.238708171,0.025433658,0.269499125,-0.006219166,0.211689527,-0.054208874,0.198318169,-0.03174447,0.168414812,0.024880791,0.135176742,0.089845351,0.063673077,0.017401741,0.064389166,-0.006619636,-0.096312643,-0.035997157,-0.082119918,-0.09817418,-0.308589557,0.160889368,-0.474681231,0.053867313,-0.456075567,-0.028497906,-0.179138197,-0.185258273
S4_F_D_06_U,S4,F,D,6,U,2.748458211,1.011040104,0.245765242,0.068998201,0.239255995,0.024053156,0.266822468,-0.009707771,0.210437651,-0.053610272,0.198237366,-0.031372604,0.161898633,0.023811716,0.139031556,0.084834752,0.06576368,0.020807449,0.069173245,-0.005371983,-0.086133514,-0.031080431,-0.081175264,-0.096276916,-0.318338955,0.1572508,-0.482031661,0.048394988,-0.457487567,-0.023296446,-0.171218875,-0.17743464
S4_F_D_08_U,S4,F,D,8,U,2.388461702,0.870649519,0.246063442,0.074538886,0.239946021,0.026632036,0.262451445,-0.0094671,0.211384863,-0.053367584,0.19913476,-0.032289359,0.16684529,0.023593902,0.133020288,0.09028537,0.066385904,0.016788436,0.067509745,-0.007144354,-0.091523683,-0.034450096,-0.07672545,-0.099286884,-0.313144348,0.160846381,-0.475973252,0.052363856,-0.459136858,-0.024102905,-0.176238167,-0.184940585
S4_F_D_09_U,S4,F,D,9,U,2.466077211,0.902628714,0.246585607,0.073960251,0.243182382,0.028991232,0.267158222,-0.005728999,0.21091194,-0.054828523,0.198951891,-0.031751753,0.171927386,0.023900646,0.13658242,0.086938717,0.059422245,0.015255547,0.063131937,-0.008529382,-0.093361528,-0.034881479,-0.080222409,-0.100662225,-0.323626753,0.158505896,-0.469404953,0.053485589,-0.453154828,-0.021799309,-0.178083559,-0.182856208
S4_F_D_10_U,S4,F,D,10,U,2.579115481,0.947446504,0.248094234,0.069844529,0.240726632,0.023412314,0.26517957,-0.011900692,0.207752995,-0.05594756,0.198476503,-0.033479444,0.169642182,0.023251528,0.139187947,0.087371078,0.06266913,0.019883887,0.062721682,-0.003811949,-0.089094675,-0.02831369,-0.078924461,-0.094496009,-0.318599793,0.16157842,-0.480082833,0.046971554,-0.456923531,-0.030307772,-0.170825582,-0.174056195
S4_F_D_12_U,S4,F,D,12,U,2.59563802,0.953832351,0.249666302,0.07253133,0.243431687,0.026021113,0.269263811,-0.007185317,0.21563345,-0.051083494,0.204052829,-0.03032219,0.16889848,0.025011584,0.138992111,0.086112957,0.056220137,0.019871525,0.057258355,-0.004716981,-0.099496753,-0.035594383,-0.093397119,-0.102404948,-0.309860406,0.15986281,-0.4716196,0.050791098,-0.45142885,-0.026508649,-0.177614434,-0.182386454
S4_F_D_13_U,S4,F,D,13,U,2.40942879,0.879389703,0.248954744,0.071683159,0.243046004,0.023506279,0.26977192,-0.008995357,0.209538037,-0.053936181,0.200827043,-0.032589791,0.168459836,0.022595654,0.137141165,0.085104104,0.05650818,0.02089995,0.059267569,-0.005233578,-0.092861606,-0.031148762,-0.081496146,-0.096504073,-0.317213589,0.161126048,-0.475807488,0.052734956,-0.455111674,-0.031356308,-0.171023993,-0.177886099
S4_F_D_14_U,S4,F,D,14,U,2.602026716,0.956290648,0.250323778,0.068571671,0.241165504,0.023585744,0.265868204,-0.010569114,0.209022452,-0.05344396,0.196929454,-0.031986948,0.164636658,0.023971338,0.136991121,0.087212044,0.066674748,0.018589094,0.069885341,-0.002958142,-0.090206148,-0.030512653,-0.084343116,-0.095017933,-0.322785243,0.161187769,-0.473308853,0.050013613,-0.456189071,-0.030714552,-0.17466483,-0.177927969
S4_F_D_15_U,S4,F,D,15,U,2.802498487,1.030511336,0.24933157,0.068009841,0.240982634,0.022066554,0.270657249,-0.009248808,0.209812293,-0.052474669,0.201772822,-0.030056254,0.17105413,0.023314069,0.136391401,0.082863501,0.063523758,0.019867837,0.066129698,-0.003123254,-0.09484805,-0.029599673,-0.090162937,-0.096704061,-0.326329203,0.159433575,-0.47253117,0.04475263,-0.450841887,-0.025505993,-0.174942307,-0.173595293
S4_F_D_16_U,S4,F,D,16,U,2.901278624,1.065151545,0.250921305,0.073344541,0.241516962,0.023473371,0.265155315,-0.011923654,0.208680026,-0.057140176,0.197648716,-0.03303717,0.170248679,0.02344933,0.140222972,0.089803342,0.056851532,0.020484304,0.058842271,-0.003017306,-0.093073709,-0.030537963,-0.080622615,-0.100406597,-0.326556564,0.160656213,-0.471217314,0.054252863,-0.454515714,-0.02590725,-0.164101861,-0.183493848
S4_F_D_17_U,S4,F,D,17,U,2.703601081,0.994584618,0.243920055,0.067730594,0.237841371,0.021413176,0.266693221,-0.009672038,0.209838429,-0.050803886,0.196671669,-0.032168723,0.17310301,0.024046296,0.137292306,0.085883432,0.070138327,0.021900171,0.072234552,-0.002948816,-0.094223785,-0.031397286,-0.084340927,-0.097549022,-0.322333667,0.160580553,-0.475435855,0.050603494,-0.453645118,-0.031475074,-0.177753588,-0.176142872
S4_F_D_18_U,S4,F,D,18,U,2.637457594,0.96981542,0.243891763,0.071294995,0.240772092,0.024203533,0.267649297,-0.008055641,0.209436716,-0.053882182,0.197654601,-0.032168241,0.170562601,0.022803052,0.134307225,0.089418105,0.067572242,0.018570134,0.068691905,-0.005618651,-0.089178459,-0.031302504,-0.084511999,-0.101035093,-0.324814893,0.161854655,-0.473141747,0.052681461,-0.45086002,-0.027574067,-0.178031325,-0.181189555
S4_F_D_19_U,S4,F,D,19,U,2.833880423,1.041646947,0.243279485,0.067508416,0.233617618,0.022382828,0.263146491,-0.00841321,0.21281534,-0.052988039,0.199125228,-0.032575192,0.168356885,0.022373359,0.1365924,0.086272639,0.066172306,0.018614227,0.068764558,-0.004662857,-0.085109258,-0.029399382,-0.074873353,-0.098592617,-0.325794541,0.160807169,-0.480168716,0.049365773,-0.457993516,-0.021226439,-0.167930926,-0.179466672
S4_F_D_20_U,S4,F,D,20,U,2.495185908,0.914363239,0.246402246,0.073685136,0.240791431,0.026502805,0.267337042,-0.010857518,0.210323715,-0.05344,0.198800455,-0.031513145,0.16363342,0.023121112,0.139772827,0.086421383,0.064556712,0.016840407,0.067303582,-0.005712279,-0.089982443,-0.031053205,-0.085962537,-0.0997234,-0.321157316,0.157959134,-0.474383861,0.05264692,-0.456546222,-0.02520166,-0.17088905,-0.179675688
S4_F_D_21_U,S4,F,D,21,U,2.439414317,0.891757976,0.248642923,0.070871165,0.239699437,0.023953061,0.266529579,-0.011861862,0.206754041,-0.054278705,0.196588895,-0.033121258,0.163132594,0.024292405,0.137458929,0.087866478,0.063561653,0.020430587,0.067254017,-0.004498143,-0.092489896,-0.031510801,-0.075205915,-0.098347622,-0.31697549,0.163186418,-0.47958755,0.05001183,-0.458734345,-0.026665626,-0.166628873,-0.180327927
